Id,SalePrice
1875,217405.12756260924
1876,214584.10930922555
1877,209562.49442016656
1878,205940.08631658033
1879,110134.52984885636
1880,141276.3488247704
1881,244468.17159284253
1882,253533.46269277294
1883,189781.4630202185
1884,210078.7028302415
1885,241795.16280265801
1886,286579.86580559984
1887,223633.92975410583
1888,270804.74879229534
1889,169532.36547718427
1890,108721.75905562492
1891,141497.95845075996
1892,84308.05698789723
1893,152089.7256506432
1894,97928.80212105435
1895,153504.93388003387
1896,121374.85171106338
1897,81115.91933748867
1898,130406.80709868387
1899,136421.59960698124
1900,173440.25904386255
1901,173473.0191889661
1902,152442.3492797429
1903,205281.53760903186
1904,135106.56051229697
1905,206852.72636337436
1906,164275.44937261238
1907,212592.15214216706
1908,133577.0212810258
1909,140775.03226475717
1910,128191.82868670809
1911,238194.9295991638
1912,311119.9035401484
1913,180131.4216073728
1914,60971.40100829906
1915,312405.53832666605
1916,-63393.66704107274
1917,251748.2152913429
1918,162572.73373593503
1919,189689.3226015996
1920,177013.5533934452
1921,351812.3901506255
1922,313035.05946304486
1923,236681.1963936763
1924,225902.43787803102
1925,222454.96762200395
1926,365298.05122461636
1927,119024.6157281282
1928,183718.92771578787
1929,118678.32316965095
1930,159310.1137520822
1931,141231.31301762394
1932,142039.79276875497
1933,177934.39684605735
1934,193582.09006680732
1935,179287.22588144775
1936,195506.32983652034
1937,193224.7328745988
1938,165882.7274793882
1939,244632.0231632988
1940,189552.18138033265
1941,180080.70734515332
1942,187745.8286012348
1943,208022.7984393064
1944,326150.822951857
1945,354791.1903676342
1946,98864.17626894263
1947,285777.9617698076
1948,165670.0208003117
1949,247056.88132627492
1950,205456.38937548173
1951,255324.85202703925
1952,205392.09106302608
1953,177358.72878587942
1954,219130.9263664109
1955,122199.35787093404
1956,259707.67849207085
1957,174095.46350353627
1958,295079.82350858185
1959,126267.25845779988
1960,93272.38439384475
1961,121303.09344379438
1962,99218.3950423931
1963,118629.94619895259
1964,99487.75749595111
1965,136770.2291620527
1966,140604.05661227155
1967,286319.9663434162
1968,376442.6123854141
1969,358944.72902125306
1970,375710.59843368083
1971,412421.8520521424
1972,352876.29942649207
1973,278847.6450899907
1974,329649.585565055
1975,458362.8211960376
1976,273979.13431594917
1977,341079.6216677623
1978,314730.462943655
1979,307819.6031985188
1980,190093.4607647564
1981,329268.7624809806
1982,216443.61318832773
1983,202581.46547349376
1984,184998.46210365833
1985,225160.90662127358
1986,223374.06202096722
1987,184501.6378761619
1988,175340.9435160274
1989,203047.30329870243
1990,217117.8232942186
1991,216565.51938589622
1992,245191.77175313278
1993,161583.48230445336
1994,237613.41900204794
1995,203140.44940078745
1996,275192.6440044921
1997,325829.0021707744
1998,289161.77033737
1999,267616.42433019076
2000,301309.694095884
2001,238003.2268000764
2002,233147.09506083975
2003,263623.31192648644
2004,286169.6650505092
2005,235905.84216634856
2006,214908.9249364895
2007,257871.7666454634
2008,221042.86453907617
2009,206987.36750278898
2010,208274.81584276023
2011,125023.18107140038
2012,177592.91035398815
2013,166836.4572222838
2014,183603.78088838255
2015,205085.55800035174
2016,187093.62130295203
2017,199096.6381811383
2018,112363.77402810586
2019,124045.6707191339
2020,79815.34699229427
2021,89909.41552830065
2022,204192.80427019994
2023,142341.16922547595
2024,283716.14140293025
2025,325334.9035409328
2026,182246.7096889489
2027,157354.24324158157
2028,173838.79425972368
2029,186430.81649333236
2030,288265.2161856622
2031,254103.4977081257
2032,272019.86621593405
2033,273260.7753874834
2034,173875.71043400068
2035,252330.92414027962
2036,217337.28241606147
2037,226932.21986639
2038,328365.19646780216
2039,218330.10820427325
2040,334810.8829735754
2041,292795.38098083227
2042,222558.78925046112
2043,191940.6483350489
2044,177813.45632234856
2045,204557.4066986425
2046,125781.99354110507
2047,135841.80817957848
2048,155914.96788958224
2049,122810.70705211276
2050,172058.4274446284
2051,112341.492016406
2052,140268.97684677178
2053,139346.00866854607
2054,76220.05226200187
2055,147173.37412606247
2056,143288.2829910463
2057,97805.13810339148
2058,204289.8802075891
2059,120274.07068566998
2060,178764.45165018828
2061,197647.97474788126
2062,112774.31065167833
2063,109117.65242893921
2064,110116.83743092531
2065,147231.3004542391
2066,184612.88007329122
2067,116484.57442104022
2068,128205.87022338665
2069,87104.25209634026
2070,116890.22991513737
2071,96826.97287580205
2072,154080.33435670935
2073,137162.27054577039
2074,103148.96254384096
2075,148355.24264267014
2076,130052.58989023017
2077,122112.76803244089
2078,98237.0507929071
2079,145240.73108730718
2080,129755.8116311249
2081,118052.13066786688
2082,98403.44236870292
2083,153032.0642148405
2084,101569.58753763951
2085,112115.44636712852
2086,167452.0617788841
2087,129983.19508908919
2088,97228.13048699588
2089,78264.6064421667
2090,111147.74522999764
2091,64919.946663192444
2092,142087.6247015977
2093,145902.1032991302
2094,107440.5235839579
2095,134597.98967838794
2096,106143.84930795358
2097,91485.75751476569
2098,143887.16214625534
2099,33361.00087055187
2100,43690.63571753395
2101,122666.59616377062
2102,144824.86061140845
2103,95524.78502374279
2104,142584.63954298312
2105,134490.57477385897
2106,33419.60996527539
2107,220790.96539931392
2108,136500.4540813451
2109,101823.30016752143
2110,121297.36151010168
2111,123633.98567377678
2112,128325.82072092962
2113,107456.40192849279
2114,125463.11859969745
2115,149267.62595907153
2116,106950.92467423363
2117,150541.66876830833
2118,114251.44427176399
2119,131333.08129342642
2120,120805.12033642174
2121,106620.50698592314
2122,100069.68153692406
2123,93713.22999389723
2124,173264.9153322959
2125,140866.62424166172
2126,142974.73642177854
2127,169383.22981066324
2128,142050.78260829576
2129,21758.930350122013
2130,138888.0628840013
2131,157153.38883644808
2132,117551.88823650099
2133,137101.07926961893
2134,119988.99047115435
2135,99647.43665981996
2136,22580.177659546694
2137,110366.71174312728
2138,124404.94178132965
2139,165866.46057572632
2140,138412.16488130225
2141,178249.1078738684
2142,120619.67683589386
2143,157700.12360980661
2144,75750.57636760609
2145,134386.63588900978
2146,165157.48985618746
2147,105036.8084161535
2148,146026.77750777054
2149,140956.4624093
2150,221153.98757664717
2151,134792.43150150214
2152,140985.48765900682
2153,200847.28194105646
2154,97963.42048602921
2155,158661.09120381737
2156,262030.05080886857
2157,226632.89450469377
2158,234221.58962044652
2159,225996.62833432035
2160,185238.21368295775
2161,254636.1347753098
2162,386224.389612552
2163,345810.1397672902
2164,241211.64909058248
2165,165766.67936324838
2166,176820.54094493293
2167,213589.85722793147
2168,190509.0282094718
2169,197361.52690667237
2170,217422.48445562457
2171,167750.0654558276
2172,137608.4291507941
2173,206516.16875971804
2174,228864.95914415966
2175,288218.51253055735
2176,300266.0114407209
2177,238909.20067539715
2178,227269.4162750898
2179,146172.64617664038
2180,226382.84199231068
2181,202578.9093340344
2182,227059.23773438061
2183,194130.97288016786
2184,139954.61032189406
2185,127256.89202997288
2186,161407.31245542245
2187,180639.56848708328
2188,181104.39174996872
2189,324251.10816686484
2190,61613.652032062106
2191,66291.53454202806
2192,84216.46501256639
2193,106740.79614167837
2194,96913.98752050169
2195,93199.77036005139
2196,122707.99402755564
2197,86748.67673216967
2198,168980.00893009707
2199,180249.6753211058
2200,168572.04268369704
2201,147120.3082380588
2202,219428.9932695613
2203,142579.123548069
2204,154558.27542628508
2205,110847.63676778504
2206,160433.26288038862
2207,210263.95910880752
2208,251292.1609777943
2209,199461.91993288833
2210,128115.6658824994
2211,128969.43094665997
2212,141166.0725829147
2213,85700.77857926508
2214,137518.4196151255
2215,94065.46077155668
2216,154179.70530755885
2217,61921.47579751858
2218,87486.50655985015
2219,119086.65001386238
2220,22806.24968527301
2221,312622.85821103404
2222,298726.2423198405
2223,299190.92349563166
2224,231045.6797595047
2225,125006.91580820079
2226,194811.97887575018
2227,211686.1019127697
2228,282966.2172392674
2229,241618.00155359722
2230,156056.25370887105
2231,216860.63237680524
2232,196185.6674155411
2233,164208.49903508436
2234,265407.22564329
2235,235796.50579851234
2236,256038.12442943125
2237,304018.92545807036
2238,213993.67292754925
2239,109344.65539921723
2240,195121.61778658858
2241,140515.49598794582
2242,108532.87345911653
2243,121704.3053270925
2244,100617.27245652323
2245,88054.94059071291
2246,139298.51423479777
2247,133025.35557829306
2248,141229.0871758449
2249,113264.36860976808
2250,134499.60343295962
2251,105425.45975141876
2252,188230.8099683197
2253,169178.350941356
2254,187756.18493364027
2255,213439.6616580684
2256,174835.27231172306
2257,222256.61904235973
2258,161067.82069738765
2259,192870.60459230022
2260,108862.6522695724
2261,195570.84278413534
2262,197074.05968237898
2263,356362.2631898667
2264,398744.3312422264
2265,140796.05136916737
2266,283001.4438842572
2267,335160.3651292531
2268,329772.2597495549
2269,182767.68836457352
2270,193161.98095102046
2271,211698.110321942
2272,169044.40445300026
2273,157199.82775201063
2274,198345.03335187605
2275,166665.20928358284
2276,188467.87505089326
2277,191880.57530047276
2278,165117.51946594447
2279,119549.92882595977
2280,117278.75780645499
2281,171229.4779851313
2282,182348.83192746967
2283,118758.25056732676
2284,116827.9323837545
2285,144155.6280826912
2286,118219.52154244247
2287,348679.3193427649
2288,266824.0113639844
2289,290805.43398208736
2290,379961.3069682651
2291,329281.79719670804
2292,385404.1918926069
2293,396819.0225224885
2294,358556.00553601934
2295,418736.42580645846
2296,244496.32713210682
2297,326382.9479016073
2298,342928.8546452366
2299,335976.19823530153
2300,312975.6301258814
2301,321453.3521793739
2302,239510.72731278135
2303,244485.47626820437
2304,231322.77496625
2305,185048.68086425617
2306,185770.17768439997
2307,203439.57024296137
2308,228508.40709564034
2309,298701.18659262406
2310,202577.8269034988
2311,214103.58890175188
2312,163605.96544181654
2313,158750.71354291702
2314,178793.49258607678
2315,176106.10014792258
2316,209894.22573531006
2317,196151.9713587721
2318,182648.40452360112
2319,190189.5453781989
2320,178211.46248493978
2321,246692.6535680387
2322,194410.41963877442
2323,193663.80742382092
2324,191000.23438808543
2325,204302.0785721215
2326,181043.5049449808
2327,202895.12355126344
2328,224447.6755511013
2329,206631.59682854541
2330,205422.38374749685
2331,315362.4554761236
2332,363315.5055937667
2333,303631.6735491026
2334,251735.35633468206
2335,278881.03266298445
2336,289252.2680858348
2337,186753.4020328769
2338,246488.55081083934
2339,225434.06152058407
2340,381917.51445230714
2341,194750.9092101467
2342,239467.58203768122
2343,219218.27799636402
2344,229091.7736427194
2345,230312.75829471924
2346,206058.55614835705
2347,188786.64576158492
2348,242962.57393568225
2349,174387.97691365686
2350,315977.2821440907
2351,257253.39883343322
2352,262116.56342305263
2353,248325.807041598
2354,131648.51864429243
2355,128161.89445395206
2356,135000.19514510126
2357,194065.10034745254
2358,193035.68917205205
2359,143355.78796866696
2360,111216.95814453877
2361,140638.34475839042
2362,271242.80516024376
2363,155590.79626886427
2364,169362.73279506405
2365,232906.68780435805
2366,200200.41427855758
2367,229485.69217383262
2368,210856.594848577
2369,206713.15890012268
2370,182070.82599629482
2371,157030.06850988694
2372,193367.50499212695
2373,297882.53252126114
2374,321875.5320170047
2375,237787.530644102
2376,299447.01266517164
2377,308563.24846081925
2378,155350.6856099832
2379,218482.7712666981
2380,155267.94579944338
2381,165648.973455545
2382,233773.4800573778
2383,212970.29061366172
2384,247738.3852107727
2385,188148.44295762616
2386,137715.12339457753
2387,117071.49112680342
2388,111365.76632569797
2389,117590.21632775592
2390,168930.90152346567
2391,137522.44158278426
2392,107831.49825760626
2393,200842.19778775788
2394,138135.77856097996
2395,221883.2863012438
2396,159805.75428214713
2397,212689.33073779495
2398,134637.78291092927
2399,22381.78349839474
2400,59350.397052534594
2401,110057.30547546758
2402,152683.67423401328
2403,133137.796628647
2404,163090.753579166
2405,179407.49224190225
2406,135727.980804431
2407,154108.02658149527
2408,147724.40924693827
2409,125765.48985140046
2410,184673.7627208647
2411,110952.00124642436
2412,160961.10756222834
2413,122268.51373000021
2414,150318.76551901546
2415,131478.7371730038
2416,139829.5570920256
2417,145730.13296761198
2418,127517.74724316222
2419,135210.35061845716
2420,108961.34904644892
2421,152226.97611976715
2422,90770.00892737947
2423,119111.62090539487
2424,144057.57412841005
2425,214421.91137943152
2426,131454.43618642137
2427,107009.86825226058
2428,216630.46975627376
2429,111586.223008631
2430,138449.80471339563
2431,81432.08141842877
2432,133055.60703114697
2433,140999.90431359105
2434,127328.76320484643
2435,143683.0300219196
2436,95342.26648008006
2437,102487.69853639041
2438,115202.38959501797
2439,100806.2532794417
2440,128576.38308379796
2441,113407.78274185976
2442,98830.79934485487
2443,146086.13924453568
2444,102248.39623863364
2445,105995.11419391356
2446,123391.11773625712
2447,209342.20239377624
2448,142143.4420553841
2449,120392.62589260141
2450,150841.3142960318
2451,107731.0647986859
2452,224555.0207444159
2453,98511.9135925695
2454,106740.3231092768
2455,155197.84752819312
2456,121315.39901844153
2457,149320.31474976047
2458,125384.35878354727
2459,94605.72727844768
2460,147694.5926569062
2461,126589.98033885166
2462,140935.62114111378
2463,124443.3256976248
2464,191874.26856519908
2465,142809.0799960892
2466,116839.00038005385
2467,161193.10023172546
2468,78499.75255532998
2469,77891.64928360672
2470,200384.6671644677
2471,226219.99857001237
2472,159256.16283837936
2473,131498.24117538123
2474,45639.897818023084
2475,251899.4643490051
2476,112826.2152762266
2477,98195.89460363399
2478,146261.2583571742
2479,88494.99300305822
2480,145567.87836832015
2481,128263.93907805227
2482,127851.02756878381
2483,95706.37124268545
2484,133827.95488134326
2485,124952.29240771264
2486,149234.66675883599
2487,185684.68185101237
2488,171047.20472465453
2489,146715.50593380744
2490,143823.63733761126
2491,100165.83393332406
2492,200492.48358196273
2493,156470.47189784815
2494,146306.33446457796
2495,79202.53472998968
2496,224313.50055208008
2497,151102.14675464967
2498,88671.46448130786
2499,60234.88047360742
2500,143290.18777074871
2501,152581.83938217416
2502,151203.11100316534
2503,96718.44977092065
2504,193791.8172952351
2505,236059.98427308016
2506,261772.1590181401
2507,279826.393473927
2508,262202.08994134545
2509,225937.66898007385
2510,219942.64069987016
2511,186287.61339671278
2512,209332.0705898944
2513,225974.48402753795
2514,315289.3648804461
2515,140739.39472603516
2516,183045.20435787315
2517,150546.98832139416
2518,170208.0298231833
2519,226963.4636060821
2520,234956.3210509468
2521,196411.10330947183
2522,229844.77501797277
2523,106819.02172490199
2524,137017.25471040697
2525,136442.34478594663
2526,122115.12761272301
2527,111317.0564874387
2528,145314.7869390279
2529,145297.34820037542
2530,118336.87061709419
2531,256286.77087915104
2532,226637.3323316022
2533,212788.47430320593
2534,246269.85429634384
2535,284928.8247399423
2536,242249.3837299817
2537,250257.6497760508
2538,185753.4006919624
2539,206073.2731268196
2540,174526.28498162172
2541,189265.38072363168
2542,163697.43489985281
2543,119758.1136213217
2544,119242.87237347779
2545,139738.45549593327
2546,149486.6868642049
2547,172285.93487502701
2548,153903.68657079057
2549,162066.57511996475
2550,627548.0043550722
2551,148389.9252887538
2552,166587.0502803982
2553,82204.42262780477
2554,77882.80251613371
2555,121221.20272906238
2556,72019.66960044668
2557,105061.61256613923
2558,179941.82951702754
2559,120860.1530005708
2560,159824.03262371218
2561,145490.56779485705
2562,161298.3336458366
2563,142462.95705622408
2564,193065.96104252918
2565,151393.4665507292
2566,122697.90689979281
2567,107224.82257591558
2568,190169.1496911882
2569,213143.98941336237
2570,130691.23893468684
2571,158057.8502221261
2572,193903.77527425622
2573,221244.68740912408
2574,301633.6676940352
2575,129375.3497360991
2576,104444.08088134087
2577,134488.18779114788
2578,78486.26783304402
2579,6547.391800715326
2580,104629.64629466154
2581,138059.8585975982
2582,122525.67893935039
2583,280299.2391153763
2584,184592.21280565366
2585,181552.28872386573
2586,222644.41272837293
2587,216824.36467151294
2588,180592.63007057688
2589,163683.7896510055
2590,214388.1374878401
2591,266044.68841340486
2592,214757.73998768098
2593,280171.1199008115
2594,180433.99053661848
2595,230747.54288567297
2596,309609.3240269297
2597,204160.46156655482
2598,265170.9958387001
2599,289728.4309386004
2600,199244.6442142485
2601,191960.6476183438
2602,56064.63374084557
2603,75411.67493003907
2604,68675.36416715707
2605,67642.463464909
2606,138097.97262867118
2607,262982.9310457404
2608,204609.82354491806
2609,181375.28535312993
2610,104597.83293274438
2611,161523.34606403043
2612,151375.62926995681
2613,136896.66676927914
2614,116803.07232441564
2615,188232.7948471808
2616,162613.5610877387
2617,187509.61381356764
2618,252236.55946612332
2619,234870.3320005133
2620,219460.44608807468
2621,188876.64823660252
2622,203335.69372670513
2623,237930.4576420055
2624,294611.35938545136
2625,259618.65638983247
2626,184481.6288603332
2627,175272.81834855556
2628,414852.06901832356
2629,428038.9316626083
2630,329394.7564468762
2631,418235.6565683362
2632,387341.7450670098
2633,285526.6497800688
2634,371367.93483521626
2635,173933.0045939672
2636,191351.2908963193
2637,215587.29324871438
2638,243841.5129432071
2639,188348.83478995573
2640,171984.74593064768
2641,89239.72610493234
2642,191638.6958560594
2643,117854.72426544267
2644,110641.4899026253
2645,116212.90568019307
2646,101375.90463651248
2647,117311.76817815492
2648,142888.4784513204
2649,168934.23187270455
2650,157213.1491533245
2651,139344.69684433003
2652,364360.2182554804
2653,243719.50302517644
2654,242473.56012597965
2655,383705.5554276733
2656,322753.54562310927
2657,328646.5747759408
2658,302576.9988106606
2659,292742.7895648827
2660,340386.34919812495
2661,312855.9532197903
2662,348579.35603030655
2663,270133.28831174946
2664,292201.1829979606
2665,330144.8048622402
2666,280441.9160442034
2667,156912.74768502737
2668,170354.81073431025
2669,178625.34554574272
2670,277345.7552965077
2671,191404.2679031634
2672,199127.25738449144
2673,206291.56829886136
2674,212681.99411078144
2675,165776.492921911
2676,205458.1487583492
2677,213982.8025120408
2678,261271.308891594
2679,264964.22130954685
2680,277470.9655843945
2681,394684.86843801243
2682,311452.27155889175
2683,484621.06606060546
2684,296863.68300090195
2685,343736.6809936641
2686,225779.2874440144
2687,257131.83416468912
2688,213524.77451664006
2689,206201.54591347656
2690,376134.8753606897
2691,186293.85615042245
2692,138407.11260816103
2693,197081.18294230924
2694,113942.39190431226
2695,204603.40979743187
2696,192235.41533386215
2697,199212.9357942431
2698,209521.17337849658
2699,161963.3645286867
2700,139908.86585454943
2701,143269.88503074806
2702,111046.99370877907
2703,143618.32970536916
2704,159256.134045009
2705,80503.02964254605
2706,92196.1731556612
2707,134823.5081144401
2708,109752.08890073813
2709,103563.38505747981
2710,119459.49314234799
2711,289490.2257852177
2712,375368.47385560744
2713,166382.17390630764
2714,153738.01593685543
2715,167861.52545647716
2716,149980.59322822184
2717,199600.42498544717
2718,219466.56910747613
2719,130663.66191447919
2720,197603.12358366532
2721,133170.58777461245
2722,169041.47896345562
2723,167081.73347099678
2724,109263.59150232162
2725,124622.4257698145
2726,139906.25663289076
2727,168605.67306564533
2728,201321.57693380254
2729,143271.8569781475
2730,151249.37983030613
2731,136145.203841574
2732,130808.63331347328
2733,172653.80001009136
2734,173780.38755325152
